Race ID,Horse Name,Average Speed,Time Taken,Win,Lose,Fallen
0e2a6698-c0d0-4ed6-b927-81918724aafd,Horse 3,100.0,5,0,0,1
0e2a6698-c0d0-4ed6-b927-81918724aafd,Horse 4,83.33333333333333,6,0,0,1
0e2a6698-c0d0-4ed6-b927-81918724aafd,Horse 6,55.55555555555556,9,0,0,1
0e2a6698-c0d0-4ed6-b927-81918724aafd,Horse 1,35.714285714285715,14,0,1,0
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 1,Infinity,0,0,0,1
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 2,Infinity,0,0,0,1
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 3,125.0,4,0,0,1
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 0,125.0,4,1,0,0
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 4,125.0,4,0,1,0
075d0b81-f6ec-41e9-9be7-caaaa038bdf4,Horse 5,71.42857142857143,7,0,1,0
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 2,Infinity,0,0,0,1
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 3,100.0,5,0,0,1
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 5,83.33333333333333,6,1,0,0
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 4,83.33333333333333,6,0,0,1
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 1,71.42857142857143,7,0,1,0
2af427c3-e215-47ba-9a05-b463f4226c71,Horse 0,62.5,8,0,1,0
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 1,500.0,1,0,0,1
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 6,250.0,2,0,0,1
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 2,125.0,4,1,0,0
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 5,100.0,5,0,1,0
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 0,71.42857142857143,7,0,1,0
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 3,62.5,8,0,1,0
cefef3eb-06de-49a2-a486-d604a8ba9a01,Horse 4,62.5,8,0,0,1
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 7,640.0,1,0,0,1
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 6,213.33333333333334,3,0,0,1
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 0,106.66666666666667,6,0,1,0
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 2,106.66666666666667,6,1,0,0
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 4,80.0,8,0,1,0
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 5,64.0,10,0,1,0
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 3,45.714285714285715,14,0,0,1
9fbf4e0d-57e3-4c89-8903-dff90d3bee65,Horse 1,40.0,16,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 2,248.33333333333334,3,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 4,248.33333333333334,3,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 3,149.0,5,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 1,106.42857142857143,7,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 0,106.42857142857143,7,1,0,0
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 6,82.77777777777777,9,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 5,82.77777777777777,9,0,0,1
d0071a41-bb89-4dfd-a840-b14ea7c1e92b,Horse 7,67.72727272727273,11,0,1,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 3,500.0,1,0,0,1
648a3647-4b23-433b-82fe-b47a838c3741,Horse 6,166.66666666666666,3,1,0,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 0,125.0,4,0,0,1
648a3647-4b23-433b-82fe-b47a838c3741,Horse 2,125.0,4,0,1,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 4,100.0,5,0,1,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 7,100.0,5,0,1,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 1,83.33333333333333,6,0,1,0
648a3647-4b23-433b-82fe-b47a838c3741,Horse 5,62.5,8,0,1,0
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 3,Infinity,0,0,0,1
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 2,Infinity,0,0,0,1
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 7,100.0,5,0,0,1
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 6,83.33333333333333,6,0,0,1
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 4,71.42857142857143,7,0,0,1
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 0,62.5,8,1,0,0
0bf55c0a-8006-41e8-be0b-e9e2a6cf2908,Horse 1,62.5,8,0,1,0
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 0,Infinity,0,0,0,1
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 5,250.0,2,0,0,1
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 2,250.0,2,0,0,1
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 3,125.0,4,1,0,0
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 4,100.0,5,0,1,0
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 7,62.5,8,0,0,1
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 6,55.55555555555556,9,0,1,0
f8c7b141-8896-4e8b-a5c7-5e6b9d5cd706,Horse 1,38.46153846153846,13,0,1,0
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 7,Infinity,0,0,0,1
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 5,166.66666666666666,3,0,0,1
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 3,125.0,4,1,0,0
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 0,125.0,4,0,1,0
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 8,100.0,5,0,0,1
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 6,100.0,5,0,0,1
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 4,62.5,8,0,1,0
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 1,50.0,10,0,1,0
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 2,38.46153846153846,13,0,0,1
d1df8669-08c0-4c8f-a22f-0e5c66aa28b5,Horse 9,27.77777777777778,18,0,1,0
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 2,402.0,2,0,0,1
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 1,160.8,5,0,0,1
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 3,100.5,8,0,0,1
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 5,73.0909090909091,11,1,0,0
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 0,61.84615384615385,13,0,1,0
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 4,61.84615384615385,13,0,0,1
896cd5c1-509f-48e3-91be-246bcb21d0a0,Horse 6,33.5,24,0,0,1
b9415985-2fa0-4a47-b031-b91454b77c71,Horse 0,50.0,10,0,0,1
7e5c93c1-0b5c-416a-9872-62ac6b1a4ede,Horse 0,125.0,4,1,0,0
86a38c0d-b9be-4492-b48a-575c4ffe9e0a,Horse 2,250.0,2,0,0,1
86a38c0d-b9be-4492-b48a-575c4ffe9e0a,Horse 3,125.0,4,1,0,0
86a38c0d-b9be-4492-b48a-575c4ffe9e0a,Horse 1,100.0,5,0,1,0
86a38c0d-b9be-4492-b48a-575c4ffe9e0a,Horse 0,100.0,5,0,1,0
74ce7520-64aa-41b5-b91d-8763595059e0,Horse 1,250.0,2,0,0,1
74ce7520-64aa-41b5-b91d-8763595059e0,Horse 3,125.0,4,0,1,0
74ce7520-64aa-41b5-b91d-8763595059e0,Horse 0,100.0,5,0,1,0
74ce7520-64aa-41b5-b91d-8763595059e0,Gary,83.33333333333333,6,0,1,0
75912568-25ed-4ce7-a69e-9ca3c92337d9,Horse 3,125.0,4,0,1,0
75912568-25ed-4ce7-a69e-9ca3c92337d9,Horse 0,100.0,5,0,1,0
75912568-25ed-4ce7-a69e-9ca3c92337d9,Horse 1,83.33333333333333,6,0,1,0
75912568-25ed-4ce7-a69e-9ca3c92337d9,Gary,71.42857142857143,7,0,1,0
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 0,Infinity,0,0,0,1
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 5,Infinity,0,0,0,1
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 2,500.0,1,0,0,1
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 1,250.0,2,0,0,1
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 4,125.0,4,0,0,1
8eeb5df1-7ad0-40da-93b2-4102d3dbe5ec,Horse 3,100.0,5,0,0,1
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 3,125.0,4,1,0,0
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 5,100.0,5,0,1,0
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 2,100.0,5,0,1,0
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 4,83.33333333333333,6,0,1,0
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 1,71.42857142857143,7,0,1,0
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 0,62.5,8,0,0,1
71d00044-3b4a-41ab-b24e-fdf56cf99b5a,Horse 6,23.80952380952381,21,0,0,1
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 9,166.66666666666666,3,0,0,1
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 4,125.0,4,0,1,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 0,125.0,4,1,0,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 6,125.0,4,0,1,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 1,100.0,5,0,0,1
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 8,100.0,5,0,0,1
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 3,71.42857142857143,7,0,1,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 5,71.42857142857143,7,0,1,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 7,62.5,8,0,1,0
aea986c1-11fe-4c45-b65c-17a4fd2daf5f,Horse 2,50.0,10,0,1,0
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 1,500.0,1,0,0,1
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 4,500.0,1,0,0,1
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 6,125.0,4,1,0,0
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 3,100.0,5,0,1,0
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 0,83.33333333333333,6,0,0,1
39ebad3b-d6ca-4408-9fa3-591827664c2c,Horse 8,83.33333333333333,6,0,1,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 1,500.0,1,0,0,1
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 8,250.0,2,0,0,1
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 0,125.0,4,1,0,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 5,100.0,5,0,1,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 7,83.33333333333333,6,0,0,1
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 4,71.42857142857143,7,0,1,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 9,62.5,8,0,1,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 3,62.5,8,0,0,1
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 2,55.55555555555556,9,0,1,0
c4d0539b-094f-48ac-8b3d-c8e012e7f277,Horse 6,10.638297872340425,47,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 0,Infinity,0,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 2,250.0,2,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 6,250.0,2,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 1,83.33333333333333,6,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 4,71.42857142857143,7,0,1,0
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 5,71.42857142857143,7,0,1,0
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 8,71.42857142857143,7,0,0,1
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 9,62.5,8,0,1,0
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 7,50.0,10,0,1,0
7cf5b028-837d-47e7-ae7d-702fd7e2589a,Horse 3,20.833333333333332,24,0,0,1
2f57fcb1-c36e-46ff-92dd-41435728469e,Horse 0,500.0,1,0,0,1
2f57fcb1-c36e-46ff-92dd-41435728469e,Horse 1,100.0,5,1,0,0
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 3,500.0,1,0,0,1
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 4,125.0,4,1,0,0
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 1,100.0,5,0,1,0
52e542d7-64cf-4700-b25d-dcb986598023,Horse 0,Infinity,0,0,0,1
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 0,62.5,8,0,0,1
52e542d7-64cf-4700-b25d-dcb986598023,Horse 3,500.0,1,0,0,1
52e542d7-64cf-4700-b25d-dcb986598023,Horse 5,250.0,2,0,0,1
52e542d7-64cf-4700-b25d-dcb986598023,Horse 2,250.0,2,0,0,1
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 2,50.0,10,1,0,0
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 5,45.45454545454545,11,0,0,1
52e542d7-64cf-4700-b25d-dcb986598023,Horse 4,125.0,4,0,1,0
52e542d7-64cf-4700-b25d-dcb986598023,Horse 1,100.0,5,0,1,0
221f5473-f897-46e0-b75e-5688572fdb6d,Horse 6,29.41176470588235,17,1,0,0
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 5,500.0,1,0,0,1
52e542d7-64cf-4700-b25d-dcb986598023,Horse 6,45.45454545454545,11,0,0,1
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 6,166.66666666666666,3,0,0,1
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 1,166.66666666666666,3,0,0,1
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 4,100.0,5,0,1,0
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 2,500.0,1,0,0,1
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 3,55.55555555555556,9,0,0,1
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 2,50.0,10,1,0,0
2d0337f6-3f16-4b48-b7ae-80e521b2cbb8,Horse 0,41.666666666666664,12,0,0,1
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 4,125.0,4,0,1,0
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 1,83.33333333333333,6,0,1,0
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 3,38.46153846153846,13,0,1,0
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 6,31.25,16,0,0,1
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 0,15.625,32,0,1,0
ddacca04-801a-46ca-9f01-ac2b275d13e0,Horse 5,14.285714285714286,35,0,0,1
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 7,100.0,5,1,0,0
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 2,100.0,5,0,0,1
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 4,100.0,5,0,1,0
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 5,100.0,5,0,0,1
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 6,83.33333333333333,6,0,1,0
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 3,62.5,8,0,1,0
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 1,41.666666666666664,12,0,1,0
80416e11-3b2c-4b4a-8930-44f5ac3aeecc,Horse 0,38.46153846153846,13,0,0,1
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 5,500.0,1,0,0,1
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 0,100.0,5,0,0,1
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 4,100.0,5,0,1,0
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 6,100.0,5,0,1,0
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 7,100.0,5,0,1,0
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 2,83.33333333333333,6,0,0,1
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 1,71.42857142857143,7,0,0,1
8514fd4d-6ce4-4677-9f91-271197ff79b0,Horse 3,50.0,10,0,1,0
760f3437-289e-4c5b-a5f8-73894171d480,Horse 1,166.66666666666666,3,0,0,1
760f3437-289e-4c5b-a5f8-73894171d480,Horse 3,125.0,4,0,0,1
760f3437-289e-4c5b-a5f8-73894171d480,Horse 2,125.0,4,1,0,0
760f3437-289e-4c5b-a5f8-73894171d480,Horse 4,83.33333333333333,6,0,1,0
760f3437-289e-4c5b-a5f8-73894171d480,Horse 0,83.33333333333333,6,0,1,0
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 1,Infinity,0,0,0,1
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 5,500.0,1,0,0,1
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 0,250.0,2,0,0,1
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 3,100.0,5,1,0,0
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 8,100.0,5,0,1,0
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 2,55.55555555555556,9,1,0,0
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 7,55.55555555555556,9,0,1,0
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 6,55.55555555555556,9,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 7,250.0,2,0,0,1
bd8bc3a0-b9ba-4053-88a6-0e5c57c2a80e,Horse 4,50.0,10,0,1,0
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 4,250.0,2,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 5,166.66666666666666,3,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 3,83.33333333333333,6,0,1,0
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 8,71.42857142857143,7,0,1,0
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 1,62.5,8,0,0,1
4cd5ecb0-764d-487b-bd33-14645ebddcb0,Horse 6,Infinity,0,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 0,55.55555555555556,9,1,0,0
4cd5ecb0-764d-487b-bd33-14645ebddcb0,Horse 1,500.0,1,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 2,55.55555555555556,9,0,1,0
4cd5ecb0-764d-487b-bd33-14645ebddcb0,Horse 7,500.0,1,0,0,1
4cd5ecb0-764d-487b-bd33-14645ebddcb0,Horse 2,250.0,2,0,0,1
4b8cd065-36a7-446b-95bd-ce2da44c3449,Horse 6,45.45454545454545,11,0,0,1
4cd5ecb0-764d-487b-bd33-14645ebddcb0,Horse 4,125.0,4,0,0,1
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 1,500.0,1,0,0,1
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 4,166.66666666666666,3,0,0,1
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 7,125.0,4,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 8,100.0,5,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 6,100.0,5,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 5,100.0,5,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 2,71.42857142857143,7,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 0,50.0,10,1,0,0
7e873be5-ed6f-472f-be52-611e723e1d53,Horse 3,35.714285714285715,14,1,0,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 7,125.0,4,1,0,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 6,125.0,4,0,1,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 5,125.0,4,1,0,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 3,100.0,5,0,0,1
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 8,100.0,5,1,0,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 4,83.33333333333333,6,0,0,1
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 2,71.42857142857143,7,1,0,0
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 0,71.42857142857143,7,0,0,1
fc8008bb-91e5-4b3f-b792-627a7a45d151,Horse 1,71.42857142857143,7,1,0,0
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 5,500.0,1,0,0,1
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 0,500.0,1,0,0,1
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 7,250.0,2,0,0,1
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 6,166.66666666666666,3,0,0,1
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 3,125.0,4,1,0,0
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 9,100.0,5,1,0,0
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 1,100.0,5,1,0,0
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 2,55.55555555555556,9,0,0,1
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 8,41.666666666666664,12,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 0,500.0,1,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 4,166.66666666666666,3,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 3,166.66666666666666,3,1,0,0
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 7,100.0,5,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 9,100.0,5,1,0,0
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 8,100.0,5,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 1,100.0,5,1,0,0
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 2,55.55555555555556,9,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 6,50.0,10,0,0,1
5d1f3bcd-2612-4e2a-9437-46145df71543,Horse 5,45.45454545454545,11,1,0,0
60c55f98-6669-4848-a88d-7a96b46d63b4,Horse 4,20.833333333333332,24,0,0,1
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 6,250.0,2,0,0,1
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 7,100.0,5,1,0,0
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 5,100.0,5,0,1,0
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 1,71.42857142857143,7,0,1,0
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 4,71.42857142857143,7,0,0,1
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 3,71.42857142857143,7,0,0,1
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 2,45.45454545454545,11,0,0,1
b2280147-fb3a-4f37-ac20-687c06257f46,Horse 0,41.666666666666664,12,1,0,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 2,250.0,2,0,0,1
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 3,166.66666666666666,3,0,0,1
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 5,100.0,5,0,1,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 1,83.33333333333333,6,0,1,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 7,83.33333333333333,6,0,1,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 4,55.55555555555556,9,0,1,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 0,55.55555555555556,9,0,1,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 2,250.0,2,0,0,1
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 5,250.0,2,0,0,1
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 1,100.0,5,1,0,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 7,83.33333333333333,6,0,1,0
4e3083f0-fea5-431f-8714-04f82d6ab58e,Horse 6,26.31578947368421,19,0,1,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 4,50.0,10,0,1,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 0,45.45454545454545,11,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 2,Infinity,0,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 3,500.0,1,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 5,500.0,1,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 1,83.33333333333333,6,1,0,0
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 7,83.33333333333333,6,0,1,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 3,29.41176470588235,17,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 6,83.33333333333333,6,0,0,1
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 4,62.5,8,0,1,0
687c4dcc-8524-4b2c-a95c-bf88a4704bd1,Horse 6,25.0,20,0,1,0
e2daf89a-e437-46b4-abd5-4bf4b9aece3c,Horse 0,50.0,10,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 0,Infinity,0,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 2,250.0,2,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 4,125.0,4,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 1,100.0,5,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 5,100.0,5,1,0,0
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 7,71.42857142857143,7,0,1,0
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 3,71.42857142857143,7,0,0,1
1bb67c9d-62da-4d70-8ad1-33ccfa05e9a5,Horse 6,31.25,16,0,0,1
10d34079-5cef-471a-8554-a598673c6a33,Horse 7,500.0,1,0,0,1
